"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","355","GetTenantMembersAsync_for_root_returns_only_unassigned_users","AuthManager.Tests","2026-07-28","passed","2026-07-28","TenantServiceTests","AuthManager.Tests.ServiceTests","AuthManager.Tests.ServiceTests.TenantServiceTests","GetTenantMembersAsync_for_root_returns_only_unassigned_users"
"","93","GetSettingsAsync_defaults_to_disabled_with_no_secrets_set","AuthManager.Tests","2026-07-28","passed","2026-07-28","PaymentSettingsServiceTests","AuthManager.Tests.ServiceTests","AuthManager.Tests.ServiceTests.PaymentSettingsServiceTests","GetSettingsAsync_defaults_to_disabled_with_no_secrets_set"
"","520","New_users_start_in_the_root_tenant","AuthManager.Tests","2026-07-28","passed","2026-07-28","TenantServiceTests","AuthManager.Tests.ServiceTests","AuthManager.Tests.ServiceTests.TenantServiceTests","New_users_start_in_the_root_tenant"
"","291","GenerateRecoveryCodesAsync_requires_two_factor_to_already_be_enabled","AuthManager.Tests","2026-07-28","passed","2026-07-28","UserManagementServiceTests","AuthManager.Tests.ServiceTests","AuthManager.Tests.ServiceTests.UserManagementServiceTests","GenerateRecoveryCodesAsync_requires_two_factor_to_already_be_enabled"
"","121","UpdateProviderAsync_with_a_blank_secret_keeps_the_previous_one","AuthManager.Tests","2026-07-28","passed","2026-07-28","SsoServiceTests","AuthManager.Tests.ServiceTests","AuthManager.Tests.ServiceTests.SsoServiceTests","UpdateProviderAsync_with_a_blank_secret_keeps_the_previous_one"
"","129","DeleteLicenseAsync_removes_it_and_its_activations","AuthManager.Tests","2026-07-28","passed","2026-07-28","LicenseServiceTests","AuthManager.Tests.ServiceTests","AuthManager.Tests.ServiceTests.LicenseServiceTests","DeleteLicenseAsync_removes_it_and_its_activations"
"","177","DeleteUserAsync_removes_the_user","AuthManager.Tests","2026-07-28","passed","2026-07-28","UserManagementServiceTests","AuthManager.Tests.ServiceTests","AuthManager.Tests.ServiceTests.UserManagementServiceTests","DeleteUserAsync_removes_the_user"
"","311","The_root_tenant_cannot_be_deleted","AuthManager.Tests","2026-07-28","passed","2026-07-28","TenantServiceTests","AuthManager.Tests.ServiceTests","AuthManager.Tests.ServiceTests.TenantServiceTests","The_root_tenant_cannot_be_deleted"
"","150","DeleteClientAsync_removes_it","AuthManager.Tests","2026-07-28","passed","2026-07-28","OAuthClientServiceTests","AuthManager.Tests.ServiceTests","AuthManager.Tests.ServiceTests.OAuthClientServiceTests","DeleteClientAsync_removes_it"
"","101","VerifyHashedPassword_fails_for_the_wrong_password","AuthManager.Tests","2026-07-28","passed","2026-07-28","SelfContainedPasswordHasherTests","AuthManager.Tests.ServiceTests","AuthManager.Tests.ServiceTests.SelfContainedPasswordHasherTests","VerifyHashedPassword_fails_for_the_wrong_password"
"","76","UpdateSettingsAsync_with_blank_secret_keeps_the_previously_saved_one","AuthManager.Tests","2026-07-28","passed","2026-07-28","SmsSettingsServiceTests","AuthManager.Tests.ServiceTests","AuthManager.Tests.ServiceTests.SmsSettingsServiceTests","UpdateSettingsAsync_with_blank_secret_keeps_the_previously_saved_one"
